"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"15:35:00:13","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:00:14","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:00:15","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:00:16","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:00:17","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:00:18","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:00:19","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.2","ARRI ALEXA 35"
"15:35:00:20","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.2","ARRI ALEXA 35"
"15:35:00:21","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.2","ARRI ALEXA 35"
"15:35:00:22","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:00:23","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:01:00","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.2","ARRI ALEXA 35"
"15:35:01:01","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.2","ARRI ALEXA 35"
"15:35:01:02","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:01:03","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:01:04","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0","ARRI ALEXA 35"
"15:35:01:05","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:06","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:07","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:08","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:09","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:10","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:11","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:12","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:13","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:14","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:15","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:16","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:17","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:18","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:19","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:20","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:21","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:22","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:01:23","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:00","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:01","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:02","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:03","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:04","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.3","0.1","ARRI ALEXA 35"
"15:35:02:05","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.4","0.1","ARRI ALEXA 35"
"15:35:02:06","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:07","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:08","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.3","0.1","ARRI ALEXA 35"
"15:35:02:09","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.3","0.1","ARRI ALEXA 35"
"15:35:02:10","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:11","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:12","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:13","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:14","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:15","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:02:16","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.502","4.5","0.1","ARRI ALEXA 35"
"15:35:02:17","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.505","4.5","0.1","ARRI ALEXA 35"
"15:35:02:18","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.515","4.5","0.1","ARRI ALEXA 35"
"15:35:02:19","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.548","4.5","0.1","ARRI ALEXA 35"
"15:35:02:20","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.548","4.5","0.1","ARRI ALEXA 35"
"15:35:02:21","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.551","4.5","0.1","ARRI ALEXA 35"
"15:35:02:22","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.551","4.5","0.1","ARRI ALEXA 35"
"15:35:02:23","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.551","4.5","0.1","ARRI ALEXA 35"
"15:35:03:00","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.551","4.5","0.1","ARRI ALEXA 35"
"15:35:03:01","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.551","4.5","0.1","ARRI ALEXA 35"
"15:35:03:02","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.541","4.5","0.1","ARRI ALEXA 35"
"15:35:03:03","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.541","4.5","0.1","ARRI ALEXA 35"
"15:35:03:04","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.525","4.5","0.1","ARRI ALEXA 35"
"15:35:03:05","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.505","4.5","0.1","ARRI ALEXA 35"
"15:35:03:06","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.502","4.5","0.1","ARRI ALEXA 35"
"15:35:03:07","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.492","4.5","0.1","ARRI ALEXA 35"
"15:35:03:08","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.476","4.5","0.1","ARRI ALEXA 35"
"15:35:03:09","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.459","4.5","0.1","ARRI ALEXA 35"
"15:35:03:10","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.453","4.5","0.1","ARRI ALEXA 35"
"15:35:03:11","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.443","4.5","0.1","ARRI ALEXA 35"
"15:35:03:12","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.443","4.5","0.1","ARRI ALEXA 35"
"15:35:03:13","A_0005C014_250522_143421_h1CBB","COOKE S4 949","949","65","T 2.8 4/10","5.443","4.5","0.1","ARRI ALEXA 35"
