"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"12:57:29:19","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.9","0.7","ARRI ALEXA 35"
"12:57:29:20","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.6","0.7","ARRI ALEXA 35"
"12:57:29:21","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.6","0.7","ARRI ALEXA 35"
"12:57:29:22","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.4","0.7","ARRI ALEXA 35"
"12:57:29:23","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.1","0.7","ARRI ALEXA 35"
"12:57:30:00","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.1","0.7","ARRI ALEXA 35"
"12:57:30:01","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.8","0.7","ARRI ALEXA 35"
"12:57:30:02","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.8","0.7","ARRI ALEXA 35"
"12:57:30:03","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.8","0.7","ARRI ALEXA 35"
"12:57:30:04","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:05","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:06","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:07","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:08","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:09","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:10","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:11","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:12","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:13","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:14","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:15","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:16","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:17","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:18","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:19","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:20","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:21","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.6","0.7","ARRI ALEXA 35"
"12:57:30:22","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.8","0.7","ARRI ALEXA 35"
"12:57:30:23","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-5.8","0.7","ARRI ALEXA 35"
"12:57:31:00","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6","0.7","ARRI ALEXA 35"
"12:57:31:01","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6","0.7","ARRI ALEXA 35"
"12:57:31:02","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6","0.7","ARRI ALEXA 35"
"12:57:31:03","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.1","0.7","ARRI ALEXA 35"
"12:57:31:04","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.1","0.7","ARRI ALEXA 35"
"12:57:31:05","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.1","0.7","ARRI ALEXA 35"
"12:57:31:06","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.1","0.7","ARRI ALEXA 35"
"12:57:31:07","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
"12:57:31:08","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
"12:57:31:09","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
"12:57:31:10","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
"12:57:31:11","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
"12:57:31:12","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
"12:57:31:13","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
"12:57:31:14","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
"12:57:31:15","A_0017C007_250528_125705_h1EI5","COOKE S4 758","758","25","T 2 5/10","11.217","-6.2","0.7","ARRI ALEXA 35"
