"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"13:39:02:10","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","3.9","-0.1","ARRI ALEXA 35"
"13:39:02:11","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","3.9","-0.1","ARRI ALEXA 35"
"13:39:02:12","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","4.1","-0.1","ARRI ALEXA 35"
"13:39:02:13","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","4.3","-0.1","ARRI ALEXA 35"
"13:39:02:14","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","4.3","-0.1","ARRI ALEXA 35"
"13:39:02:15","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","4.4","-0.1","ARRI ALEXA 35"
"13:39:02:16","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","4.4","-0.1","ARRI ALEXA 35"
"13:39:02:17","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","4.4","-0.1","ARRI ALEXA 35"
"13:39:02:18","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","4.4","-0.1","ARRI ALEXA 35"
"13:39:02:19","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","4.1","-0.1","ARRI ALEXA 35"
"13:39:02:20","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","3.9","-0.1","ARRI ALEXA 35"
"13:39:02:21","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","3.7","0.1","ARRI ALEXA 35"
"13:39:02:22","A_0023C005_250529_133840_h1EI5","COOKE S4 911","911","35","T 2 1/10","10.535","3.4","0.1","ARRI ALEXA 35"
