"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"12:38:59:18","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:38:59:19","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:38:59:20","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:38:59:21","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:38:59:22","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.3","ARRI ALEXA 35"
"12:38:59:23","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.3","ARRI ALEXA 35"
"12:39:00:00","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:01","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:02","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:03","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:04","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:05","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:06","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:07","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:08","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.1","ARRI ALEXA 35"
"12:39:00:09","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.1","ARRI ALEXA 35"
"12:39:00:10","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:39:00:11","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:39:00:12","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:39:00:13","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:39:00:14","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.2","ARRI ALEXA 35"
"12:39:00:15","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43","2.4","ARRI ALEXA 35"
"12:39:00:16","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43.1","2.4","ARRI ALEXA 35"
"12:39:00:17","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43.1","2.4","ARRI ALEXA 35"
"12:39:00:18","D_0001C004_250519_123838_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","9.177","-43.2","2.4","ARRI ALEXA 35"
