"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:53:29:00","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.934","5.7","0.5","ARRI ALEXA 35"
"17:53:29:01","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.934","5.7","0.5","ARRI ALEXA 35"
"17:53:29:02","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.934","5.7","0.5","ARRI ALEXA 35"
"17:53:29:03","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.934","5.7","0.5","ARRI ALEXA 35"
"17:53:29:04","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.934","5.7","0.5","ARRI ALEXA 35"
"17:53:29:05","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.934","5.5","0.5","ARRI ALEXA 35"
"17:53:29:06","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.934","5.5","0.5","ARRI ALEXA 35"
"17:53:29:07","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:08","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:09","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:10","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:11","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:12","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:13","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:14","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:15","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:16","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:17","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:18","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:19","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:20","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:21","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.835","5.5","0.5","ARRI ALEXA 35"
"17:53:29:22","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","28.248","5.5","0.5","ARRI ALEXA 35"
"17:53:29:23","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","27.503","5.5","0.5","ARRI ALEXA 35"
"17:53:30:00","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","27.146","5.5","0.5","ARRI ALEXA 35"
"17:53:30:01","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","25.801","5.5","0.5","ARRI ALEXA 35"
"17:53:30:02","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","25.177","5.5","0.5","ARRI ALEXA 35"
"17:53:30:03","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","24.583","5.5","0.5","ARRI ALEXA 35"
"17:53:30:04","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","24.154","5.5","0.5","ARRI ALEXA 35"
"17:53:30:05","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","23.675","5.5","0.5","ARRI ALEXA 35"
"17:53:30:06","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","23.278","5.5","0.5","ARRI ALEXA 35"
"17:53:30:07","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","22.894","5.5","0.5","ARRI ALEXA 35"
"17:53:30:08","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","22.162","5.5","0.5","ARRI ALEXA 35"
"17:53:30:09","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","21.759","5.5","0.5","ARRI ALEXA 35"
"17:53:30:10","A_0009C019_250523_165249_h1CBB","COOKE S4 949","949","65","T 2.8 1/10","21.532","5.5","0.5","ARRI ALEXA 35"
