"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"10:53:53:20","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.5","0","ARRI ALEXA 35"
"10:53:53:21","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.5","0","ARRI ALEXA 35"
"10:53:53:22","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.5","0","ARRI ALEXA 35"
"10:53:53:23","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.5","0","ARRI ALEXA 35"
"10:53:54:00","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.5","0","ARRI ALEXA 35"
"10:53:54:01","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.5","0","ARRI ALEXA 35"
"10:53:54:02","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.5","0","ARRI ALEXA 35"
"10:53:54:03","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.5","0","ARRI ALEXA 35"
"10:53:54:04","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:05","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:06","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:07","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:08","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:09","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:10","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:11","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:12","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:13","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:14","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:15","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:16","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:17","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:18","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:19","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:20","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:21","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:22","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:54:23","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
"10:53:55:00","A_0007C006_250523_095313_h1CBB","COOKE S4 754","754","27","T 2 9/10","2.546","8.6","0","ARRI ALEXA 35"
