"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"11:30:46:23","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.2","ARRI ALEXA 35"
"11:30:47:00","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.2","ARRI ALEXA 35"
"11:30:47:01","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.2","ARRI ALEXA 35"
"11:30:47:02","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.5","-0.2","ARRI ALEXA 35"
"11:30:47:03","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.5","-0.2","ARRI ALEXA 35"
"11:30:47:04","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.5","-0.2","ARRI ALEXA 35"
"11:30:47:05","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.5","-0.2","ARRI ALEXA 35"
"11:30:47:06","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.4","ARRI ALEXA 35"
"11:30:47:07","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.6","ARRI ALEXA 35"
"11:30:47:08","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.6","ARRI ALEXA 35"
"11:30:47:09","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.6","ARRI ALEXA 35"
"11:30:47:10","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.4","ARRI ALEXA 35"
"11:30:47:11","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.4","ARRI ALEXA 35"
"11:30:47:12","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.2","ARRI ALEXA 35"
"11:30:47:13","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.2","ARRI ALEXA 35"
"11:30:47:14","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.3","-0.2","ARRI ALEXA 35"
"11:30:47:15","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.5","-0.2","ARRI ALEXA 35"
"11:30:47:16","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.7","-0.2","ARRI ALEXA 35"
"11:30:47:17","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.7","0","ARRI ALEXA 35"
"11:30:47:18","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.7","0","ARRI ALEXA 35"
"11:30:47:19","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.7","0","ARRI ALEXA 35"
"11:30:47:20","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.4","0","ARRI ALEXA 35"
"11:30:47:21","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.4","0.1","ARRI ALEXA 35"
"11:30:47:22","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.4","0.1","ARRI ALEXA 35"
"11:30:47:23","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.4","0.3","ARRI ALEXA 35"
"11:30:48:00","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.4","0.4","ARRI ALEXA 35"
"11:30:48:01","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.83","8.4","0.4","ARRI ALEXA 35"
"11:30:48:02","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.843","8.4","0.4","ARRI ALEXA 35"
"11:30:48:03","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.863","8.4","0.5","ARRI ALEXA 35"
"11:30:48:04","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.883","8.2","0.5","ARRI ALEXA 35"
"11:30:48:05","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.892","8.2","0.5","ARRI ALEXA 35"
"11:30:48:06","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.892","8.3","0.2","ARRI ALEXA 35"
"11:30:48:07","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.899","8.5","0","ARRI ALEXA 35"
"11:30:48:08","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.899","8.5","-0.2","ARRI ALEXA 35"
"11:30:48:09","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.899","8.5","-0.4","ARRI ALEXA 35"
"11:30:48:10","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.899","8.5","-0.5","ARRI ALEXA 35"
"11:30:48:11","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.899","8.5","-0.7","ARRI ALEXA 35"
"11:30:48:12","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.899","8.5","-0.7","ARRI ALEXA 35"
"11:30:48:13","B_0001C004_250519_102933_h1CZ7","COOKE S4 755","755","75","T 2.8","5.899","8.5","-0.7","ARRI ALEXA 35"
