"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"16:17:35:09","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.7","ARRI ALEXA 35"
"16:17:35:10","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.7","ARRI ALEXA 35"
"16:17:35:11","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.4","ARRI ALEXA 35"
"16:17:35:12","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.4","ARRI ALEXA 35"
"16:17:35:13","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.4","ARRI ALEXA 35"
"16:17:35:14","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.4","ARRI ALEXA 35"
"16:17:35:15","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.5","ARRI ALEXA 35"
"16:17:35:16","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.6","ARRI ALEXA 35"
"16:17:35:17","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.6","ARRI ALEXA 35"
"16:17:35:18","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.6","ARRI ALEXA 35"
"16:17:35:19","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.3","ARRI ALEXA 35"
"16:17:35:20","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.3","ARRI ALEXA 35"
"16:17:35:21","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.884","-9.6","0.3","ARRI ALEXA 35"
"16:17:35:22","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.92","-9.6","0.3","ARRI ALEXA 35"
"16:17:35:23","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.92","-9.6","0.3","ARRI ALEXA 35"
"16:17:36:00","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-9.6","0.5","ARRI ALEXA 35"
"16:17:36:01","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-9.6","0.5","ARRI ALEXA 35"
"16:17:36:02","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-9.3","0.5","ARRI ALEXA 35"
"16:17:36:03","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-9.3","0.2","ARRI ALEXA 35"
"16:17:36:04","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-9","0.2","ARRI ALEXA 35"
"16:17:36:05","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-8.7","0","ARRI ALEXA 35"
"16:17:36:06","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-8.5","0","ARRI ALEXA 35"
"16:17:36:07","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-7.8","0.1","ARRI ALEXA 35"
"16:17:36:08","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-7.4","0.6","ARRI ALEXA 35"
"16:17:36:09","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-7","0.8","ARRI ALEXA 35"
"16:17:36:10","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-6.3","0.8","ARRI ALEXA 35"
"16:17:36:11","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-6","0.8","ARRI ALEXA 35"
"16:17:36:12","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-6","0.8","ARRI ALEXA 35"
"16:17:36:13","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.93","-6","0.6","ARRI ALEXA 35"
"16:17:36:14","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.772","-6","0.4","ARRI ALEXA 35"
"16:17:36:15","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","7.382","-6","0.4","ARRI ALEXA 35"
"16:17:36:16","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","6.591","-6.2","0.4","ARRI ALEXA 35"
"16:17:36:17","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","6.453","-6.2","0.4","ARRI ALEXA 35"
"16:17:36:18","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","6.214","-6.2","0.4","ARRI ALEXA 35"
"16:17:36:19","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","5.922","-6.2","0.4","ARRI ALEXA 35"
"16:17:36:20","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","5.728","-6.2","0.4","ARRI ALEXA 35"
"16:17:36:21","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","5.344","-6.2","0.4","ARRI ALEXA 35"
"16:17:36:22","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","5.259","-6.2","0.4","ARRI ALEXA 35"
"16:17:36:23","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","5.098","-6.3","0.4","ARRI ALEXA 35"
"16:17:37:00","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","4.951","-6.3","0.4","ARRI ALEXA 35"
"16:17:37:01","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","4.81","-6.3","0.4","ARRI ALEXA 35"
"16:17:37:02","A_0005C017_250522_151656_h1CBB","COOKE S4 753","753","40","T 2.8 2/10","4.672","-6.3","0.4","ARRI ALEXA 35"
