"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:47:57:21","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:57:22","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:57:23","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:58:00","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:58:01","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:58:02","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:58:03","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:58:04","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:58:05","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.575","-0.4","0.1","ARRI ALEXA 35"
"17:47:58:06","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.651","-0.4","0.1","ARRI ALEXA 35"
"17:47:58:07","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.661","-0.5","0.1","ARRI ALEXA 35"
"17:47:58:08","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.661","-0.5","0.1","ARRI ALEXA 35"
"17:47:58:09","A_0020C005_250528_174733_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.661","-0.5","0.1","ARRI ALEXA 35"
