"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"10:09:18:21","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.837","-18.9","1.3","ARRI ALEXA 35"
"10:09:18:22","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.837","-18.9","1.3","ARRI ALEXA 35"
"10:09:18:23","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.837","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:00","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.837","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:01","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:02","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:03","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:04","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:05","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:06","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:07","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.9","1.3","ARRI ALEXA 35"
"10:09:19:08","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:09","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:10","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:11","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:12","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:13","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:14","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:15","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:16","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:17","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:18","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:19","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:20","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:21","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:22","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:19:23","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:20:00","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:20:01","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:20:02","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:20:03","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.7","1.3","ARRI ALEXA 35"
"10:09:20:04","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:05","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:06","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:07","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:08","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:09","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:10","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:11","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:12","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:13","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.3","ARRI ALEXA 35"
"10:09:20:14","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.1","ARRI ALEXA 35"
"10:09:20:15","D_0004C009_250521_100857_h1EI5","COOKE S4 949","949","65","T 2.8 1/10","10.823","-18.8","1.1","ARRI ALEXA 35"
