"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"08:56:00:00","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:01","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:02","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:03","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:04","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:05","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:06","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:07","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:08","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:09","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:10","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:11","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:12","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:13","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:14","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:15","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:16","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:17","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:18","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:19","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:20","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:21","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:22","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:00:23","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:00","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:01","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:02","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:03","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:04","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:05","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:06","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:07","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:08","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:09","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:10","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:11","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:12","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:13","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:14","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:15","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:16","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:17","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:18","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:19","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:20","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.244","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:21","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.27","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:22","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.316","-0.5","0.4","ARRI ALEXA 35"
"08:56:01:23","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.343","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:00","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.402","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:01","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.451","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:02","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.497","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:03","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.513","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:04","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.513","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:05","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.513","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:06","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.513","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:07","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.49","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:08","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.431","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:09","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.411","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:10","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.382","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:11","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.349","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:12","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.329","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:13","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.306","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:14","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.297","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:15","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.283","-0.5","0.4","ARRI ALEXA 35"
"08:56:02:16","A_0004C003_250522_075521_h1CBB","COOKE S4 754","754","27","T 4","2.277","-0.5","0.4","ARRI ALEXA 35"
