"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"10:53:56:17","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:56:18","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:56:19","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:56:20","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:56:21","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:56:22","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:56:23","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:00","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:01","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:02","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:03","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:04","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:05","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:06","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:07","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:08","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:09","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:10","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:11","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:12","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:13","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:14","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:15","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:16","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:17","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:18","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:19","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:20","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:21","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:22","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:57:23","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:00","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:01","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:02","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:03","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:04","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:05","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:06","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:07","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:08","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:09","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:10","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:11","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:12","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:13","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:14","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:15","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:16","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:17","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:18","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:19","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:20","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:21","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:22","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:58:23","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:00","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:01","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:02","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:03","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:04","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:05","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:06","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:07","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:08","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:09","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:10","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:11","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:12","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:13","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:14","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:15","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
"10:53:59:16","A_0016C004_250528_105332_h1EI5","COOKE S4 758","758","25","T 2 4/10","30.302","-17.3","0.9","ARRI ALEXA 35"
