"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"14:50:30:11","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","48.169","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:12","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","48.169","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:13","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","48.169","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:14","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","48.169","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:15","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","48.169","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:16","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","48.169","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:17","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","47.618","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:18","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","47.618","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:19","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","46.818","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:20","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","46.818","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:21","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","46.296","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:22","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:30:23","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:00","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:01","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:02","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:03","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:04","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:05","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:06","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:07","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:08","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:09","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:10","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:11","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.538","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:12","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.046","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:13","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.046","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:14","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.046","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:15","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.046","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:16","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.046","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:17","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.046","-2.4","0.5","ARRI ALEXA 35"
"14:50:31:18","A_0009C003_250523_134950_h1CBB","COOKE S4 752","752","21","T 2.8","45.046","-2.4","0.5","ARRI ALEXA 35"
