"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:47:49:23","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:00","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:01","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:02","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:03","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:04","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:05","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:06","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:07","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:08","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:09","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:10","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:11","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:12","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:13","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:14","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:15","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:16","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:17","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:18","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:19","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:20","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:21","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:22","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:50:23","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:00","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:01","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:02","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:03","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:04","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:05","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:06","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:07","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:08","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:09","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:10","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:11","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:12","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:13","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:14","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:15","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:16","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:17","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:18","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:19","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:20","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:21","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:22","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:51:23","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:00","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:01","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:02","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:03","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:04","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:05","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:06","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:07","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:08","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:09","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:10","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.3","1.2","ARRI ALEXA 35"
"17:47:52:11","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.4","ARRI ALEXA 35"
"17:47:52:12","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.4","ARRI ALEXA 35"
"17:47:52:13","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.2","ARRI ALEXA 35"
"17:47:52:14","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.2","ARRI ALEXA 35"
"17:47:52:15","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.2","ARRI ALEXA 35"
"17:47:52:16","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.2","ARRI ALEXA 35"
"17:47:52:17","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.2","ARRI ALEXA 35"
"17:47:52:18","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.1","1.2","ARRI ALEXA 35"
"17:47:52:19","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.1","1.2","ARRI ALEXA 35"
"17:47:52:20","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.5","1.2","ARRI ALEXA 35"
"17:47:52:21","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.5","1.2","ARRI ALEXA 35"
"17:47:52:22","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.2","1.2","ARRI ALEXA 35"
"17:47:52:23","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.2","1.2","ARRI ALEXA 35"
"17:47:53:00","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.2","ARRI ALEXA 35"
"17:47:53:01","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.3","ARRI ALEXA 35"
"17:47:53:02","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.3","ARRI ALEXA 35"
"17:47:53:03","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.3","ARRI ALEXA 35"
"17:47:53:04","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.3","ARRI ALEXA 35"
"17:47:53:05","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.3","ARRI ALEXA 35"
"17:47:53:06","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.3","ARRI ALEXA 35"
"17:47:53:07","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.4","1.3","ARRI ALEXA 35"
"17:47:53:08","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.1","1.3","ARRI ALEXA 35"
"17:47:53:09","B_0014C006_250528_164627_h1CZ7","COOKE S4 917","917","50","T 2 5/10","4.301","-0.1","1.3","ARRI ALEXA 35"
