"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:35:46:21","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.013","-13.3","-0.1","ARRI ALEXA 35"
"17:35:46:22","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.013","-13.3","-0.1","ARRI ALEXA 35"
"17:35:46:23","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.013","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:00","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.013","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:01","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.013","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:02","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.013","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:03","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.013","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:04","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:05","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:06","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:07","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:08","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:09","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:10","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:11","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:12","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:13","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:14","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:15","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:16","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
"17:35:47:17","A_0006C004_250522_163507_h1CBB","COOKE S4 752","752","21","T 2 8/10","35.459","-13.3","-0.1","ARRI ALEXA 35"
