"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"16:45:08:09","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:10","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:11","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:12","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:13","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:14","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:15","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:16","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:17","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:18","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.383","6","0.2","ARRI ALEXA 35"
"16:45:08:19","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:08:20","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:08:21","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:08:22","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:08:23","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:00","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:01","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:02","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:03","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:04","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:05","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:06","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:07","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
"16:45:09:08","A_0009C014_250523_154428_h1CBB","COOKE S4 949","949","65","T 2 8/10","9.373","6","0.2","ARRI ALEXA 35"
