"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"15:57:24:05","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:06","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:07","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:08","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:09","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:10","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:11","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:12","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:13","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:14","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:15","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:16","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:17","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:18","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:19","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:20","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:21","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:22","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:24:23","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:25:00","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:25:01","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
"15:57:25:02","A_0009C010_250523_145644_h1CBB","COOKE S4 949","949","65","T 2 9/10","44.091","5.9","0","ARRI ALEXA 35"
