"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"11:55:12:23","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","3.2","0.3","ARRI ALEXA 35"
"11:55:13:00","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","2","0.3","ARRI ALEXA 35"
"11:55:13:01","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","1.7","0.3","ARRI ALEXA 35"
"11:55:13:02","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","1.7","0.3","ARRI ALEXA 35"
"11:55:13:03","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","1.7","0.3","ARRI ALEXA 35"
"11:55:13:04","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","1.5","0.3","ARRI ALEXA 35"
"11:55:13:05","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","1.8","0.3","ARRI ALEXA 35"
"11:55:13:06","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","2.4","0.3","ARRI ALEXA 35"
"11:55:13:07","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","2.5","0.3","ARRI ALEXA 35"
"11:55:13:08","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","2.5","0.3","ARRI ALEXA 35"
"11:55:13:09","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","2.2","0.3","ARRI ALEXA 35"
"11:55:13:10","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","1.9","0.3","ARRI ALEXA 35"
"11:55:13:11","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","1.9","0.3","ARRI ALEXA 35"
"11:55:13:12","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","1.9","0.3","ARRI ALEXA 35"
"11:55:13:13","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","2.2","0.3","ARRI ALEXA 35"
"11:55:13:14","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","2.3","0.3","ARRI ALEXA 35"
"11:55:13:15","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.12","2.3","0.3","ARRI ALEXA 35"
"11:55:13:16","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.087","2.1","0.3","ARRI ALEXA 35"
"11:55:13:17","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","3.031","2.1","0.3","ARRI ALEXA 35"
"11:55:13:18","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","2.844","2.1","0.3","ARRI ALEXA 35"
"11:55:13:19","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","2.785","2.1","0.3","ARRI ALEXA 35"
"11:55:13:20","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","2.713","2.1","0.3","ARRI ALEXA 35"
"11:55:13:21","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","2.605","2.1","0.3","ARRI ALEXA 35"
"11:55:13:22","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","2.543","2.2","0.3","ARRI ALEXA 35"
"11:55:13:23","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","2.497","2.2","0.3","ARRI ALEXA 35"
"11:55:14:00","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","2.477","1.9","0.3","ARRI ALEXA 35"
"11:55:14:01","A_0017C002_250528_115448_h1EI5","COOKE S4 752","752","21","T 2 4/10","2.434","1.9","0.3","ARRI ALEXA 35"
