"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"11:41:31:19","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.083","-25.2","0.8","ARRI ALEXA 35"
"11:41:31:20","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-25","0.8","ARRI ALEXA 35"
"11:41:31:21","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-25","0.8","ARRI ALEXA 35"
"11:41:31:22","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-24.7","0.8","ARRI ALEXA 35"
"11:41:31:23","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-24.7","0.8","ARRI ALEXA 35"
"11:41:32:00","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-24.4","0.8","ARRI ALEXA 35"
"11:41:32:01","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-24.4","0.8","ARRI ALEXA 35"
"11:41:32:02","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-24.1","0.8","ARRI ALEXA 35"
"11:41:32:03","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-24.1","0.8","ARRI ALEXA 35"
"11:41:32:04","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-23.8","0.8","ARRI ALEXA 35"
"11:41:32:05","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-23.8","0.8","ARRI ALEXA 35"
"11:41:32:06","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-23.8","0.8","ARRI ALEXA 35"
"11:41:32:07","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-23.8","0.8","ARRI ALEXA 35"
"11:41:32:08","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.112","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:09","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.155","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:10","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.155","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:11","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.155","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:12","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.184","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:13","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.184","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:14","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.217","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:15","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.217","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:16","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:17","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:18","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:19","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:20","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:21","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:22","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:32:23","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:00","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:01","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:02","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:03","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:04","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:05","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:06","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:07","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:08","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:09","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:10","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:11","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:12","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:13","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:14","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.247","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:15","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.385","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:16","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.558","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:17","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.703","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:18","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.886","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:19","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.955","-23.6","0.8","ARRI ALEXA 35"
"11:41:33:20","D_0002C015_250520_114114_h1EI5","COOKE S4 758","758","25","T 2.8 4/10","11.955","-23.6","0.8","ARRI ALEXA 35"
