"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:36:11:19","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3","-0.1","ARRI ALEXA 35"
"17:36:11:20","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3","-0.2","ARRI ALEXA 35"
"17:36:11:21","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.2","ARRI ALEXA 35"
"17:36:11:22","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.2","ARRI ALEXA 35"
"17:36:11:23","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.2","ARRI ALEXA 35"
"17:36:12:00","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","0","ARRI ALEXA 35"
"17:36:12:01","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","0","ARRI ALEXA 35"
"17:36:12:02","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","0","ARRI ALEXA 35"
"17:36:12:03","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","0","ARRI ALEXA 35"
"17:36:12:04","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.2","ARRI ALEXA 35"
"17:36:12:05","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.2","ARRI ALEXA 35"
"17:36:12:06","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.2","ARRI ALEXA 35"
"17:36:12:07","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.2","ARRI ALEXA 35"
"17:36:12:08","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.2","ARRI ALEXA 35"
"17:36:12:09","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","0","ARRI ALEXA 35"
"17:36:12:10","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","0","ARRI ALEXA 35"
"17:36:12:11","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","0","ARRI ALEXA 35"
"17:36:12:12","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:13","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:14","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:15","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:16","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:17","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:18","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:19","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:20","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:21","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:22","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:12:23","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:00","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:01","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:02","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:03","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:04","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:05","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:06","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:07","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:08","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:09","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:10","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:11","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:12","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.1","-0.1","ARRI ALEXA 35"
"17:36:13:13","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.2","-0.1","ARRI ALEXA 35"
"17:36:13:14","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.3","-0.1","ARRI ALEXA 35"
"17:36:13:15","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.4","-0.1","ARRI ALEXA 35"
"17:36:13:16","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.4","-0.1","ARRI ALEXA 35"
"17:36:13:17","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.4","-0.1","ARRI ALEXA 35"
"17:36:13:18","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.4","-0.1","ARRI ALEXA 35"
"17:36:13:19","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.5","-0.1","ARRI ALEXA 35"
"17:36:13:20","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.5","-0.1","ARRI ALEXA 35"
"17:36:13:21","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.7","-0.1","ARRI ALEXA 35"
"17:36:13:22","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.7","-0.1","ARRI ALEXA 35"
"17:36:13:23","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:00","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:01","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:02","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:03","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:04","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:05","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:06","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:07","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:08","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:09","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:10","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:11","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:12","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:13","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:14","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:15","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:16","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:17","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:18","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:19","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:20","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:21","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:22","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:14:23","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:00","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:01","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:02","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:03","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:04","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:05","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:06","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:07","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:08","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:09","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:10","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:11","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:12","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:13","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:14","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:15","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:16","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:17","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:18","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:19","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:20","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:21","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:22","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:15:23","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:00","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:01","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:02","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:03","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:04","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:05","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:06","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:07","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:08","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:09","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:10","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:11","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.9","-0.1","ARRI ALEXA 35"
"17:36:16:12","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:13","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:14","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:15","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:16","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:17","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:18","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:19","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:20","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:21","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:22","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:16:23","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:00","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:01","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:02","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:03","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:04","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:05","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:06","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:07","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:08","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:09","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:10","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:11","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:12","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:13","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-4","-0.1","ARRI ALEXA 35"
"17:36:17:14","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:15","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:16","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:17","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:18","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:19","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:20","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:21","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.116","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:22","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.103","-3.8","-0.1","ARRI ALEXA 35"
"17:36:17:23","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:00","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:01","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:02","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:03","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:04","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:05","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:06","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:07","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
"17:36:18:08","A_0020C004_250528_173547_h1EI5","COOKE S4 753","753","40","T 2 4/10","7.1","-3.8","-0.1","ARRI ALEXA 35"
