"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"14:12:18:09","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.602","-28.6","1.8","ARRI ALEXA 35"
"14:12:18:10","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.602","-28.6","1.8","ARRI ALEXA 35"
"14:12:18:11","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.598","-28.6","1.8","ARRI ALEXA 35"
"14:12:18:12","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.598","-28.6","2","ARRI ALEXA 35"
"14:12:18:13","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.595","-28.6","2","ARRI ALEXA 35"
"14:12:18:14","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.589","-28.6","1.8","ARRI ALEXA 35"
"14:12:18:15","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.589","-28.6","1.8","ARRI ALEXA 35"
"14:12:18:16","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.589","-28.6","2","ARRI ALEXA 35"
"14:12:18:17","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.589","-28.6","2.1","ARRI ALEXA 35"
"14:12:18:18","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.589","-28.6","2.1","ARRI ALEXA 35"
"14:12:18:19","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","1.9","ARRI ALEXA 35"
"14:12:18:20","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","1.9","ARRI ALEXA 35"
"14:12:18:21","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2.1","ARRI ALEXA 35"
"14:12:18:22","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2.1","ARRI ALEXA 35"
"14:12:18:23","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","1.9","ARRI ALEXA 35"
"14:12:19:00","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","1.9","ARRI ALEXA 35"
"14:12:19:01","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","1.9","ARRI ALEXA 35"
"14:12:19:02","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2.1","ARRI ALEXA 35"
"14:12:19:03","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2.1","ARRI ALEXA 35"
"14:12:19:04","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","1.8","ARRI ALEXA 35"
"14:12:19:05","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","1.8","ARRI ALEXA 35"
"14:12:19:06","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:07","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:08","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:09","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:10","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:11","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:12","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:13","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:14","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:15","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:16","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:17","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:18","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:19","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:20","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:21","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:22","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:19:23","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:00","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:01","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:02","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:03","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:04","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:05","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:06","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:07","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:08","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","1.8","ARRI ALEXA 35"
"14:12:20:09","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:10","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:11","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.585","-28.6","2","ARRI ALEXA 35"
"14:12:20:12","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.556","-28.6","2","ARRI ALEXA 35"
"14:12:20:13","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.533","-28.6","2","ARRI ALEXA 35"
"14:12:20:14","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.49","-28.6","2","ARRI ALEXA 35"
"14:12:20:15","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.441","-28.6","2","ARRI ALEXA 35"
"14:12:20:16","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.382","-28.6","2","ARRI ALEXA 35"
"14:12:20:17","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.329","-28.6","2","ARRI ALEXA 35"
"14:12:20:18","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.306","-28.6","2","ARRI ALEXA 35"
"14:12:20:19","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.257","-28.6","2","ARRI ALEXA 35"
"14:12:20:20","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.234","-28.6","2","ARRI ALEXA 35"
"14:12:20:21","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.224","-28.6","2","ARRI ALEXA 35"
"14:12:20:22","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.205","-28.6","2","ARRI ALEXA 35"
"14:12:20:23","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.185","-28.6","2","ARRI ALEXA 35"
"14:12:21:00","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.172","-28.6","2","ARRI ALEXA 35"
"14:12:21:01","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.162","-28.6","2","ARRI ALEXA 35"
"14:12:21:02","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.152","-28.6","2","ARRI ALEXA 35"
"14:12:21:03","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.149","-28.6","2","ARRI ALEXA 35"
"14:12:21:04","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.142","-28.6","2","ARRI ALEXA 35"
"14:12:21:05","B_0010C005_250527_131055_h1CZ7","COOKE S4 911","911","35","T 2.8","2.142","-28.6","2","ARRI ALEXA 35"
