"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:41:29:20","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-3.7","0","ARRI ALEXA 35"
"17:41:29:21","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-3.9","0","ARRI ALEXA 35"
"17:41:29:22","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0","ARRI ALEXA 35"
"17:41:29:23","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:00","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:01","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:02","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:03","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:04","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:05","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:06","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:07","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.1","0.2","ARRI ALEXA 35"
"17:41:30:08","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.2","0.2","ARRI ALEXA 35"
"17:41:30:09","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.577","-4.2","0.2","ARRI ALEXA 35"
"17:41:30:10","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.627","-4.2","0.2","ARRI ALEXA 35"
"17:41:30:11","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.991","-4.4","0.2","ARRI ALEXA 35"
"17:41:30:12","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.204","-4.4","0.4","ARRI ALEXA 35"
"17:41:30:13","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.4","0.4","ARRI ALEXA 35"
"17:41:30:14","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.4","0.4","ARRI ALEXA 35"
"17:41:30:15","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.4","0.2","ARRI ALEXA 35"
"17:41:30:16","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.4","0.2","ARRI ALEXA 35"
"17:41:30:17","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.4","0.2","ARRI ALEXA 35"
"17:41:30:18","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.2","0.2","ARRI ALEXA 35"
"17:41:30:19","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.2","0.3","ARRI ALEXA 35"
"17:41:30:20","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.2","0.3","ARRI ALEXA 35"
"17:41:30:21","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.2","0.3","ARRI ALEXA 35"
"17:41:30:22","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","21.26","-4.2","0.3","ARRI ALEXA 35"
"17:41:30:23","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","20.325","-4.2","0.3","ARRI ALEXA 35"
"17:41:31:00","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","19.157","-4.2","0.1","ARRI ALEXA 35"
"17:41:31:01","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","16.503","-4.2","0.1","ARRI ALEXA 35"
"17:41:31:02","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","15.814","-4.2","0.3","ARRI ALEXA 35"
"17:41:31:03","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","13.865","-4.2","0.3","ARRI ALEXA 35"
"17:41:31:04","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","12.418","-4.3","0.5","ARRI ALEXA 35"
"17:41:31:05","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","11.217","-4.3","0.5","ARRI ALEXA 35"
"17:41:31:06","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","10.338","-4.1","0.5","ARRI ALEXA 35"
"17:41:31:07","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","9.931","-4.1","0.2","ARRI ALEXA 35"
"17:41:31:08","A_0009C017_250523_164050_h1CBB","COOKE S4 962","962","50","T 2.8 3/10","9.029","-4.1","0.2","ARRI ALEXA 35"
