"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"13:05:20:21","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.5","-0.5","ARRI ALEXA 35"
"13:05:20:22","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.5","-0.5","ARRI ALEXA 35"
"13:05:20:23","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.5","-0.5","ARRI ALEXA 35"
"13:05:21:00","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.5","-0.5","ARRI ALEXA 35"
"13:05:21:01","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.5","-0.5","ARRI ALEXA 35"
"13:05:21:02","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.5","-0.5","ARRI ALEXA 35"
"13:05:21:03","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.5","-0.5","ARRI ALEXA 35"
"13:05:21:04","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:21:05","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.7","-0.5","ARRI ALEXA 35"
"13:05:21:06","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.7","-0.5","ARRI ALEXA 35"
"13:05:21:07","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.7","-0.5","ARRI ALEXA 35"
"13:05:21:08","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:09","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:10","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:11","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:12","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:13","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:14","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:15","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:16","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:17","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.8","-0.5","ARRI ALEXA 35"
"13:05:21:18","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:21:19","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:21:20","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:21:21","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:21:22","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:21:23","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:00","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:01","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:02","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:03","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:04","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:05","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.203","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:06","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.21","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:07","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.21","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:08","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.213","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:09","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.24","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:10","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.24","25.6","-0.5","ARRI ALEXA 35"
"13:05:22:11","A_0013C001_250527_120440_h1CBB","COOKE S4 962","962","50","T 2.8","5.24","25.6","-0.5","ARRI ALEXA 35"
