"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"13:39:01:11","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.1","0.7","ARRI ALEXA 35"
"13:39:01:12","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.1","0.7","ARRI ALEXA 35"
"13:39:01:13","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.1","0.7","ARRI ALEXA 35"
"13:39:01:14","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.1","0.7","ARRI ALEXA 35"
"13:39:01:15","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.3","0.7","ARRI ALEXA 35"
"13:39:01:16","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.4","0.7","ARRI ALEXA 35"
"13:39:01:17","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.6","0.7","ARRI ALEXA 35"
"13:39:01:18","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.6","0.7","ARRI ALEXA 35"
"13:39:01:19","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.6","0.8","ARRI ALEXA 35"
"13:39:01:20","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.6","0.8","ARRI ALEXA 35"
"13:39:01:21","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9.3","1","ARRI ALEXA 35"
"13:39:01:22","B_0017C005_250529_123739_h1CZ7","COOKE S4 752","752","65","T 2 2/10","6.667","9","1","ARRI ALEXA 35"
