"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:15:37:21","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.6","0.2","ARRI ALEXA 35"
"17:15:37:22","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.6","0.2","ARRI ALEXA 35"
"17:15:37:23","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.6","0.2","ARRI ALEXA 35"
"17:15:38:00","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.6","0.2","ARRI ALEXA 35"
"17:15:38:01","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.6","0.2","ARRI ALEXA 35"
"17:15:38:02","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:03","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:04","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:05","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:06","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:07","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:08","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:09","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:10","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:11","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:12","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:13","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:14","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:15","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:16","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:17","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:18","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:19","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:20","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:21","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:22","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:38:23","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:39:00","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
"17:15:39:01","B_0004C008_250521_161421_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.613","-13.7","0.2","ARRI ALEXA 35"
