"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"15:25:00:04","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:05","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:06","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:07","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:08","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:09","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:10","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:11","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:12","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:13","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:14","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:15","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:16","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:17","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:18","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:19","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:20","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:21","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:22","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:00:23","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:01:00","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:01:01","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
"15:25:01:02","A_0002C009_250519_142422_h1CBB","COOKE S4 911","911","35","T 2.8 8/10","8.839","-2.3","0.5","ARRI ALEXA 35"
