"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"16:03:10:04","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","0","ARRI ALEXA 35"
"16:03:10:05","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","0","ARRI ALEXA 35"
"16:03:10:06","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","0","ARRI ALEXA 35"
"16:03:10:07","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:08","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:09","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:10","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:11","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:12","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:13","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:14","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:15","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:16","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.7","-0.1","ARRI ALEXA 35"
"16:03:10:17","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.5","-0.1","ARRI ALEXA 35"
"16:03:10:18","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.5","-0.1","ARRI ALEXA 35"
"16:03:10:19","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.5","-0.1","ARRI ALEXA 35"
"16:03:10:20","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:10:21","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:10:22","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:10:23","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:00","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:01","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:02","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:03","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:04","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:05","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:06","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0","-0.1","ARRI ALEXA 35"
"16:03:11:07","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0","-0.1","ARRI ALEXA 35"
"16:03:11:08","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0","-0.1","ARRI ALEXA 35"
"16:03:11:09","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0","-0.1","ARRI ALEXA 35"
"16:03:11:10","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:11","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:12","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:13","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:14","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:15","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:16","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:17","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:18","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:19","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:20","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:21","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:22","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:11:23","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:00","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:01","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:02","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:03","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:04","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:05","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:06","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:07","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.2","-0.1","ARRI ALEXA 35"
"16:03:12:08","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.4","-0.1","ARRI ALEXA 35"
"16:03:12:09","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0.4","-0.1","ARRI ALEXA 35"
"16:03:12:10","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0","-0.1","ARRI ALEXA 35"
"16:03:12:11","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0","-0.1","ARRI ALEXA 35"
"16:03:12:12","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","0","-0.1","ARRI ALEXA 35"
"16:03:12:13","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","-0.1","-0.1","ARRI ALEXA 35"
"16:03:12:14","A_0019C006_250528_160245_h1EI5","COOKE S4 962","962","50","T 2 4/10","4.016","-0.1","-0.1","ARRI ALEXA 35"
