"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"11:18:00:11","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:12","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:13","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:14","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:15","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:16","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:17","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:18","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:19","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:20","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:21","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.487","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:22","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.356","-1.7","0.6","ARRI ALEXA 35"
"11:18:00:23","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.247","-1.7","0.6","ARRI ALEXA 35"
"11:18:01:00","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","7.028","-1.7","0.6","ARRI ALEXA 35"
"11:18:01:01","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","6.759","-1.7","0.7","ARRI ALEXA 35"
"11:18:01:02","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","6.677","-1.7","0.7","ARRI ALEXA 35"
"11:18:01:03","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","6.552","-1.7","0.7","ARRI ALEXA 35"
"11:18:01:04","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","6.486","-1.7","0.7","ARRI ALEXA 35"
"11:18:01:05","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","6.434","-1.7","0.7","ARRI ALEXA 35"
"11:18:01:06","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","6.404","-1.7","0.7","ARRI ALEXA 35"
"11:18:01:07","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","6.302","-1.8","0.7","ARRI ALEXA 35"
"11:18:01:08","B_0015C006_250529_101638_h1CZ7","COOKE S4 752","752","65","T 2 1/10","6.224","-1.8","0.7","ARRI ALEXA 35"
