"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"12:10:55:09","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","5.052","-6.8","0.9","ARRI ALEXA 35"
"12:10:55:10","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.944","-6.5","0.9","ARRI ALEXA 35"
"12:10:55:11","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.944","-6.7","0.6","ARRI ALEXA 35"
"12:10:55:12","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.747","-6.9","0.9","ARRI ALEXA 35"
"12:10:55:13","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.587","-7.1","0.9","ARRI ALEXA 35"
"12:10:55:14","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.537","-7.3","0.7","ARRI ALEXA 35"
"12:10:55:15","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.37","-7","0.7","ARRI ALEXA 35"
"12:10:55:16","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.308","-7","1.1","ARRI ALEXA 35"
"12:10:55:17","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.157","-7.1","1.1","ARRI ALEXA 35"
"12:10:55:18","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.114","-7.1","0.4","ARRI ALEXA 35"
"12:10:55:19","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","4.022","-7.1","0.6","ARRI ALEXA 35"
"12:10:55:20","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","3.937","-6.8","0.8","ARRI ALEXA 35"
"12:10:55:21","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","3.911","-6.8","0.8","ARRI ALEXA 35"
"12:10:55:22","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","3.825","-7","0.5","ARRI ALEXA 35"
"12:10:55:23","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","3.77","-7","0.7","ARRI ALEXA 35"
"12:10:56:00","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","3.73","-7","0.7","ARRI ALEXA 35"
"12:10:56:01","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","3.707","-7","0.7","ARRI ALEXA 35"
"12:10:56:02","A_0022C003_250529_121033_h1EI5","COOKE S4 911","911","35","T 2 1/10","3.648","-7.3","1","ARRI ALEXA 35"
