"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"14:51:36:00","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.09","1.8","1.1","ARRI ALEXA 35"
"14:51:36:01","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.087","1.9","1.1","ARRI ALEXA 35"
"14:51:36:02","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.087","1.9","1.1","ARRI ALEXA 35"
"14:51:36:03","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.087","1.9","1.1","ARRI ALEXA 35"
"14:51:36:04","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.087","1.9","1.1","ARRI ALEXA 35"
"14:51:36:05","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.09","1.9","1.1","ARRI ALEXA 35"
"14:51:36:06","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.09","1.9","1.1","ARRI ALEXA 35"
"14:51:36:07","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.096","2","1.1","ARRI ALEXA 35"
"14:51:36:08","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.093","2","1.1","ARRI ALEXA 35"
"14:51:36:09","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.093","2","1.1","ARRI ALEXA 35"
"14:51:36:10","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.09","2","1.1","ARRI ALEXA 35"
"14:51:36:11","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.09","2","1.1","ARRI ALEXA 35"
"14:51:36:12","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.096","2","1.1","ARRI ALEXA 35"
"14:51:36:13","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.1","2","1.1","ARRI ALEXA 35"
"14:51:36:14","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.123","2","1.1","ARRI ALEXA 35"
"14:51:36:15","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.126","2","1.1","ARRI ALEXA 35"
"14:51:36:16","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.126","2","1.1","ARRI ALEXA 35"
"14:51:36:17","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.116","2","1.1","ARRI ALEXA 35"
"14:51:36:18","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.116","2","1.2","ARRI ALEXA 35"
"14:51:36:19","B_0010C009_250527_135013_h1CZ7","COOKE S4 962","962","50","T 2.8","2.113","2","1.2","ARRI ALEXA 35"
