"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"14:06:23:14","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","0","0","ARRI ALEXA 35"
"14:06:23:15","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","0","0","ARRI ALEXA 35"
"14:06:23:16","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:23:17","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:23:18","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:23:19","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:23:20","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:23:21","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:23:22","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:23:23","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:24:00","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.3","-0.1","0","ARRI ALEXA 35"
"14:06:24:01","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.293","-0.1","0","ARRI ALEXA 35"
"14:06:24:02","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","-0.1","0","ARRI ALEXA 35"
"14:06:24:03","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","-0.1","0","ARRI ALEXA 35"
"14:06:24:04","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.293","-0.1","0","ARRI ALEXA 35"
"14:06:24:05","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.293","-0.1","0","ARRI ALEXA 35"
"14:06:24:06","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.293","-0.1","0","ARRI ALEXA 35"
"14:06:24:07","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.293","-0.1","0","ARRI ALEXA 35"
"14:06:24:08","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.293","-0.1","0","ARRI ALEXA 35"
"14:06:24:09","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","-0.1","0","ARRI ALEXA 35"
"14:06:24:10","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","-0.1","0","ARRI ALEXA 35"
"14:06:24:11","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","0","0","ARRI ALEXA 35"
"14:06:24:12","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","0.1","0","ARRI ALEXA 35"
"14:06:24:13","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","0.1","0","ARRI ALEXA 35"
"14:06:24:14","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","0.1","0","ARRI ALEXA 35"
"14:06:24:15","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","0.1","0","ARRI ALEXA 35"
"14:06:24:16","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","0.1","0","ARRI ALEXA 35"
"14:06:24:17","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","0.1","0","ARRI ALEXA 35"
"14:06:24:18","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","0.1","0","ARRI ALEXA 35"
"14:06:24:19","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.274","-0.1","0","ARRI ALEXA 35"
"14:06:24:20","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.274","-0.1","0","ARRI ALEXA 35"
"14:06:24:21","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.274","-0.1","0","ARRI ALEXA 35"
"14:06:24:22","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.274","-0.1","0","ARRI ALEXA 35"
"14:06:24:23","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.274","-0.1","0","ARRI ALEXA 35"
"14:06:25:00","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.274","-0.1","0","ARRI ALEXA 35"
"14:06:25:01","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.274","-0.1","0","ARRI ALEXA 35"
"14:06:25:02","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.277","-0.1","0","ARRI ALEXA 35"
"14:06:25:03","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.28","-0.1","0","ARRI ALEXA 35"
"14:06:25:04","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.28","-0.1","0","ARRI ALEXA 35"
"14:06:25:05","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.283","-0.1","0","ARRI ALEXA 35"
"14:06:25:06","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.287","-0.1","0","ARRI ALEXA 35"
"14:06:25:07","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.287","-0.1","0","ARRI ALEXA 35"
"14:06:25:08","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.287","-0.1","0","ARRI ALEXA 35"
"14:06:25:09","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","-0.1","0","ARRI ALEXA 35"
"14:06:25:10","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","-0.2","0","ARRI ALEXA 35"
"14:06:25:11","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","-0.3","0","ARRI ALEXA 35"
"14:06:25:12","B_0012C004_250528_130500_h1CZ7","COOKE S4 918","918","40","T 2 4/10","2.29","-0.3","0","ARRI ALEXA 35"
