"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:35:18:11","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:12","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:13","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:14","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:15","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:16","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:17","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:18","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:19","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:20","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:21","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:22","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:18:23","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:00","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:01","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:02","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:03","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:04","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:05","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:06","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:07","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:08","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:09","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:10","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:11","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:12","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:13","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:14","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:15","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:16","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:17","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:18","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:19","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:20","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:21","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:22","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:19:23","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:20:00","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:20:01","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:20:02","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:20:03","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:20:04","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:20:05","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.81","-14","0","ARRI ALEXA 35"
"17:35:20:06","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.803","-14","0","ARRI ALEXA 35"
"17:35:20:07","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.78","-14","0","ARRI ALEXA 35"
"17:35:20:08","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.754","-14","0","ARRI ALEXA 35"
"17:35:20:09","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.738","-14","0","ARRI ALEXA 35"
"17:35:20:10","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.701","-14","0","ARRI ALEXA 35"
"17:35:20:11","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.656","-14","0","ARRI ALEXA 35"
"17:35:20:12","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.531","-14","0","ARRI ALEXA 35"
"17:35:20:13","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.482","-14","0","ARRI ALEXA 35"
"17:35:20:14","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.39","-14","0","ARRI ALEXA 35"
"17:35:20:15","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.354","-14","0","ARRI ALEXA 35"
"17:35:20:16","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.334","-14","0","ARRI ALEXA 35"
"17:35:20:17","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.288","-14","0","ARRI ALEXA 35"
"17:35:20:18","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.222","-14","0","ARRI ALEXA 35"
"17:35:20:19","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.154","-14","0","ARRI ALEXA 35"
"17:35:20:20","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.121","-14","0","ARRI ALEXA 35"
"17:35:20:21","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.081","-14","0","ARRI ALEXA 35"
"17:35:20:22","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.042","-14","0","ARRI ALEXA 35"
"17:35:20:23","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.019","-14","0","ARRI ALEXA 35"
"17:35:21:00","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","4.009","-14","0","ARRI ALEXA 35"
"17:35:21:01","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.993","-14","0","ARRI ALEXA 35"
"17:35:21:02","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.986","-14","0","ARRI ALEXA 35"
"17:35:21:03","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.944","-14","0","ARRI ALEXA 35"
"17:35:21:04","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.881","-14","0","ARRI ALEXA 35"
"17:35:21:05","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.855","-14","0","ARRI ALEXA 35"
"17:35:21:06","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.829","-14","0","ARRI ALEXA 35"
"17:35:21:07","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.822","-14","0","ARRI ALEXA 35"
"17:35:21:08","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.802","-14","0","ARRI ALEXA 35"
"17:35:21:09","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.789","-14","0","ARRI ALEXA 35"
"17:35:21:10","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.783","-14","0","ARRI ALEXA 35"
"17:35:21:11","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.776","-14","0","ARRI ALEXA 35"
"17:35:21:12","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.773","-14","0","ARRI ALEXA 35"
"17:35:21:13","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.773","-14","0","ARRI ALEXA 35"
"17:35:21:14","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.773","-14","0","ARRI ALEXA 35"
"17:35:21:15","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.773","-14","0","ARRI ALEXA 35"
"17:35:21:16","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.773","-14","0","ARRI ALEXA 35"
"17:35:21:17","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.773","-14","0","ARRI ALEXA 35"
"17:35:21:18","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.783","-14","0","ARRI ALEXA 35"
"17:35:21:19","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.806","-14","0","ARRI ALEXA 35"
"17:35:21:20","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.835","-14","0","ARRI ALEXA 35"
"17:35:21:21","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.888","-14","0","ARRI ALEXA 35"
"17:35:21:22","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.937","-14","0","ARRI ALEXA 35"
"17:35:21:23","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.96","-14","0","ARRI ALEXA 35"
"17:35:22:00","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.967","-14","0","ARRI ALEXA 35"
"17:35:22:01","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.97","-14","0","ARRI ALEXA 35"
"17:35:22:02","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.983","-14","0","ARRI ALEXA 35"
"17:35:22:03","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.986","-14","0","ARRI ALEXA 35"
"17:35:22:04","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.986","-14","0","ARRI ALEXA 35"
"17:35:22:05","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.986","-14","0","ARRI ALEXA 35"
"17:35:22:06","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.99","-14","0","ARRI ALEXA 35"
"17:35:22:07","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.993","-14","0","ARRI ALEXA 35"
"17:35:22:08","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:09","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:10","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:11","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:12","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:13","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:14","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:15","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:16","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:17","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:18","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:19","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:20","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.996","-14","0","ARRI ALEXA 35"
"17:35:22:21","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.993","-14","0","ARRI ALEXA 35"
"17:35:22:22","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.993","-14","0","ARRI ALEXA 35"
"17:35:22:23","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.993","-14","0","ARRI ALEXA 35"
"17:35:23:00","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.986","-14","0","ARRI ALEXA 35"
"17:35:23:01","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.986","-14","0","ARRI ALEXA 35"
"17:35:23:02","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.983","-14","0","ARRI ALEXA 35"
"17:35:23:03","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.983","-14","0","ARRI ALEXA 35"
"17:35:23:04","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.98","-14","0","ARRI ALEXA 35"
"17:35:23:05","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.98","-14","0","ARRI ALEXA 35"
"17:35:23:06","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.976","-14","0","ARRI ALEXA 35"
"17:35:23:07","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.976","-14","0","ARRI ALEXA 35"
"17:35:23:08","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.973","-14","0","ARRI ALEXA 35"
"17:35:23:09","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.973","-14","0","ARRI ALEXA 35"
"17:35:23:10","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.973","-14","0.1","ARRI ALEXA 35"
"17:35:23:11","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.97","-14","0.1","ARRI ALEXA 35"
"17:35:23:12","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.97","-14","0.1","ARRI ALEXA 35"
"17:35:23:13","B_0005C002_250521_163401_h1CZ7","COOKE S4 918","918","40","T 2 8/10","3.97","-14","0.1","ARRI ALEXA 35"
