"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"11:50:10:18","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.129","13.6","-0.4","ARRI ALEXA 35"
"11:50:10:19","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.129","13.6","-0.4","ARRI ALEXA 35"
"11:50:10:20","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.109","13.6","-0.4","ARRI ALEXA 35"
"11:50:10:21","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.086","13.6","-0.4","ARRI ALEXA 35"
"11:50:10:22","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.07","13.6","-0.4","ARRI ALEXA 35"
"11:50:10:23","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.047","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:00","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.027","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:01","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.014","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:02","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.007","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:03","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.007","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:04","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","6.007","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:05","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.991","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:06","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.935","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:07","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.751","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:08","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.696","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:09","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.653","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:10","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:11","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:12","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:13","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:14","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:15","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:16","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:17","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:18","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:19","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:20","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:21","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:22","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:11:23","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:00","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:01","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:02","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:03","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:04","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:05","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.64","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:06","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.62","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:07","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.617","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:08","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.617","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:09","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.627","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:10","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.627","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:11","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.627","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:12","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:13","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:14","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:15","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:16","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:17","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:18","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:19","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:20","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:21","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:22","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.63","13.7","-0.4","ARRI ALEXA 35"
"11:50:12:23","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:00","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:01","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:02","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:03","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:04","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:05","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:06","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:07","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:08","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:09","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:10","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:11","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
"11:50:13:12","D_0004C017_250521_114949_h1EI5","COOKE S4 962","962","50","T 2.8","5.633","13.8","-0.4","ARRI ALEXA 35"
