"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"09:12:37:12","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:13","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:14","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:15","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:16","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:17","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:18","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:19","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:20","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:21","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:22","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:37:23","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.6","-0.3","ARRI ALEXA 35"
"09:12:38:00","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:01","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:02","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:03","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","24.875","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:04","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","23.474","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:05","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","21.152","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:06","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","15.577","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:07","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","12.326","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:08","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","11.217","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:09","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","9.967","-2.4","-0.3","ARRI ALEXA 35"
"09:12:38:10","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","8.743","-2.1","-0.3","ARRI ALEXA 35"
"09:12:38:11","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","7.861","-2.1","-0.3","ARRI ALEXA 35"
"09:12:38:12","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","7.208","-2.1","-0.3","ARRI ALEXA 35"
"09:12:38:13","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","6.572","-2.1","-0.3","ARRI ALEXA 35"
"09:12:38:14","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","6.375","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:15","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","6.257","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:16","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","6.004","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:17","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","5.607","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:18","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","5.407","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:19","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","5.236","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:20","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","5.171","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:21","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.898","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:22","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.688","-1.9","-0.3","ARRI ALEXA 35"
"09:12:38:23","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.636","-1.9","-0.3","ARRI ALEXA 35"
"09:12:39:00","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.419","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:01","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.419","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:02","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.255","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:03","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.177","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:04","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.088","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:05","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","4.012","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:06","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","3.97","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:07","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","3.911","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:08","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","3.875","-1.7","-0.3","ARRI ALEXA 35"
"09:12:39:09","D_0002C001_250520_091220_h1EI5","COOKE S4 754","754","27","T 2.8 3/10","3.848","-1.7","-0.3","ARRI ALEXA 35"
