"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"17:00:55:00","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.458","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:01","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.458","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:02","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.458","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:03","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.458","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:04","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.458","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:05","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:06","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:07","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:08","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:09","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:10","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:11","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:12","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:13","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
"17:00:55:14","B_0007C004_250522_155937_h1CZ7","COOKE S4 752","752","65","T 2.8 1/10","3.455","47.2","-0.8","ARRI ALEXA 35"
