"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"13:50:31:04","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.4","ARRI ALEXA 35"
"13:50:31:05","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.5","ARRI ALEXA 35"
"13:50:31:06","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.7","ARRI ALEXA 35"
"13:50:31:07","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.7","ARRI ALEXA 35"
"13:50:31:08","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.5","ARRI ALEXA 35"
"13:50:31:09","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.2","ARRI ALEXA 35"
"13:50:31:10","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.2","ARRI ALEXA 35"
"13:50:31:11","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0","ARRI ALEXA 35"
"13:50:31:12","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0","ARRI ALEXA 35"
"13:50:31:13","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.2","ARRI ALEXA 35"
"13:50:31:14","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.4","ARRI ALEXA 35"
"13:50:31:15","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.5","ARRI ALEXA 35"
"13:50:31:16","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.9","0.7","ARRI ALEXA 35"
"13:50:31:17","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.9","0.4","ARRI ALEXA 35"
"13:50:31:18","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.9","0.4","ARRI ALEXA 35"
"13:50:31:19","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.1","ARRI ALEXA 35"
"13:50:31:20","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.1","ARRI ALEXA 35"
"13:50:31:21","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.1","ARRI ALEXA 35"
"13:50:31:22","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.1","ARRI ALEXA 35"
"13:50:31:23","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.3","ARRI ALEXA 35"
"13:50:32:00","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.4","ARRI ALEXA 35"
"13:50:32:01","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.4","ARRI ALEXA 35"
"13:50:32:02","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.4","ARRI ALEXA 35"
"13:50:32:03","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.4","ARRI ALEXA 35"
"13:50:32:04","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.4","ARRI ALEXA 35"
"13:50:32:05","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.1","ARRI ALEXA 35"
"13:50:32:06","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.1","ARRI ALEXA 35"
"13:50:32:07","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.1","ARRI ALEXA 35"
"13:50:32:08","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.3","ARRI ALEXA 35"
"13:50:32:09","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.4","ARRI ALEXA 35"
"13:50:32:10","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.6","ARRI ALEXA 35"
"13:50:32:11","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.6","ARRI ALEXA 35"
"13:50:32:12","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.4","ARRI ALEXA 35"
"13:50:32:13","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.4","ARRI ALEXA 35"
"13:50:32:14","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.2","ARRI ALEXA 35"
"13:50:32:15","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.2","ARRI ALEXA 35"
"13:50:32:16","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.2","ARRI ALEXA 35"
"13:50:32:17","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.4","ARRI ALEXA 35"
"13:50:32:18","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.6","ARRI ALEXA 35"
"13:50:32:19","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.6","ARRI ALEXA 35"
"13:50:32:20","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.6","ARRI ALEXA 35"
"13:50:32:21","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.3","ARRI ALEXA 35"
"13:50:32:22","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.3","ARRI ALEXA 35"
"13:50:32:23","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.1","ARRI ALEXA 35"
"13:50:33:00","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6","0.1","ARRI ALEXA 35"
"13:50:33:01","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.1","ARRI ALEXA 35"
"13:50:33:02","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.4","0.3","ARRI ALEXA 35"
"13:50:33:03","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.4","0.5","ARRI ALEXA 35"
"13:50:33:04","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.5","ARRI ALEXA 35"
"13:50:33:05","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.9","0.5","ARRI ALEXA 35"
"13:50:33:06","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.9","0.5","ARRI ALEXA 35"
"13:50:33:07","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.9","0.3","ARRI ALEXA 35"
"13:50:33:08","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.9","0.3","ARRI ALEXA 35"
"13:50:33:09","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.2","0.3","ARRI ALEXA 35"
"13:50:33:10","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.4","0","ARRI ALEXA 35"
"13:50:33:11","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.4","0","ARRI ALEXA 35"
"13:50:33:12","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.4","0.2","ARRI ALEXA 35"
"13:50:33:13","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.4","ARRI ALEXA 35"
"13:50:33:14","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-6.1","0.4","ARRI ALEXA 35"
"13:50:33:15","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.8","0.4","ARRI ALEXA 35"
"13:50:33:16","A_0002C003_250519_124953_h1CBB","COOKE S4 753","753","40","T 2.8 3/10","5.404","-5.8","0.4","ARRI ALEXA 35"
