"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"12:48:18:01","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.4","ARRI ALEXA 35"
"12:48:18:02","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.2","ARRI ALEXA 35"
"12:48:18:03","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.2","ARRI ALEXA 35"
"12:48:18:04","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.2","ARRI ALEXA 35"
"12:48:18:05","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.4","ARRI ALEXA 35"
"12:48:18:06","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.4","ARRI ALEXA 35"
"12:48:18:07","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.5","ARRI ALEXA 35"
"12:48:18:08","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.5","ARRI ALEXA 35"
"12:48:18:09","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.6","ARRI ALEXA 35"
"12:48:18:10","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.6","ARRI ALEXA 35"
"12:48:18:11","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.6","ARRI ALEXA 35"
"12:48:18:12","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.6","ARRI ALEXA 35"
"12:48:18:13","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.6","ARRI ALEXA 35"
"12:48:18:14","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.4","ARRI ALEXA 35"
"12:48:18:15","D_0001C008_250519_124757_h1EI5","COOKE S4 753","753","40","T 2.8 5/10","14.724","-43.3","2.4","ARRI ALEXA 35"
