"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"15:53:55:22","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1","ARRI ALEXA 35"
"15:53:55:23","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1","ARRI ALEXA 35"
"15:53:56:00","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1","ARRI ALEXA 35"
"15:53:56:01","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1.2","ARRI ALEXA 35"
"15:53:56:02","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1.2","ARRI ALEXA 35"
"15:53:56:03","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1.2","ARRI ALEXA 35"
"15:53:56:04","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1.2","ARRI ALEXA 35"
"15:53:56:05","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1.2","ARRI ALEXA 35"
"15:53:56:06","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.4","1.2","ARRI ALEXA 35"
"15:53:56:07","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.2","0.9","ARRI ALEXA 35"
"15:53:56:08","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.2","0.7","ARRI ALEXA 35"
"15:53:56:09","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.2","0.7","ARRI ALEXA 35"
"15:53:56:10","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.2","0.7","ARRI ALEXA 35"
"15:53:56:11","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.2","0.7","ARRI ALEXA 35"
"15:53:56:12","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.2","0.7","ARRI ALEXA 35"
"15:53:56:13","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.12","-27.2","0.7","ARRI ALEXA 35"
"15:53:56:14","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.107","-27.2","0.7","ARRI ALEXA 35"
"15:53:56:15","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","3.087","-27.2","0.7","ARRI ALEXA 35"
"15:53:56:16","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","2.989","-27","0.7","ARRI ALEXA 35"
"15:53:56:17","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","2.861","-27","0.7","ARRI ALEXA 35"
"15:53:56:18","A_0014C005_250527_155332_h1EI5","COOKE S4 962","962","50","T 2.8 1/10","2.818","-27","0.7","ARRI ALEXA 35"
