"Timecode","Clip Name","Lens Model","Lens Serial","Focal Length (mm)","Aperture","Focus Distance (ft)","Camera Tilt","Camera Roll","Camera Model"
"16:32:31:00","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:01","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:02","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:03","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:04","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:05","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:06","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:07","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:08","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:09","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:10","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
"16:32:31:11","D_0003C005_250520_163213_h1EI5","COOKE S4 753","753","40","T 2.8 3/10","15.043","-10.2","0.9","ARRI ALEXA 35"
