Flag/Circled,Label,Dynamic Metadata,Name,Reel/Tape,Camera,Shoot Date,Shooting Day,Crew Unit,Episode,Scene,Take,Duration,Look Source Name,Look Name,CDL Nodes,SAT Nodes,Director,Cinematographer,EI/ISO (clip),WB (clip),Tint (clip),Frames,Shutter Angle,Sensor FPS,Lens Model,Focal Length,T-Stop,Focus Distance,Codec,File Type,Resolution,Project FPS,TC Start,TC End,File Size,Soundroll,In/Out Duration,Firmware Version,Lens Serial,Recorder Model,LUT Nodes,ShotID,Shothub Link
"","No Label","","A_0002C004_250519_125918_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143C","04","65","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1559","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 4/10","5.40 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","13:59:56.22","14:01:01.21","16278917420","","1559","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","ET6-D4R-4FZ","https://shotid.net/ET6-D4R-4FZ"
"","No Label","","A_0002C005_250519_135916_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143D","01","87","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2096","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 7/10","9.54 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","14:59:54.17","15:01:22.01","20878254452","SR001","2096","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","CAR-YYP-QQH","https://shotid.net/CAR-YYP-QQH"
"","No Label","","A_0002C006_250519_140516_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143D","02","85","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2032","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 8/10","11.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:05:54.11","15:07:19.03","20352053620","SR001","2032","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","76L-EJG-TNT","https://shotid.net/76L-EJG-TNT"
"","No Label","","A_0002C007_250519_141231_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143D","03","61","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1473","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 8/10","9.89 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:13:09.16","15:14:11.01","14720893228","SR001","1473","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","44Q-XY3-ZJM","https://shotid.net/44Q-XY3-ZJM"
"","No Label","","A_0002C008_250519_141827_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143D","04","95","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2268","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 8/10","10.4 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:19:05.20","15:20:40.08","22567322008","SR001","2268","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","SSB-VYN-PAM","https://shotid.net/SSB-VYN-PAM"
"X","Exported","Extracted","A_0002C009_250519_142422_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143D","05","65","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1564","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 8/10","8.84 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:25:00.04","15:26:05.08","15537107244","SR001","1564","4.00.00","911","ARRI ALEXA 35","","42J-GP4-HRS","https://shotid.net/42J-GP4-HRS"
"","No Label","","A_0002C010_250519_142633_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143D","06","1","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","13","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 8/10","12.8 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:27:11.16","15:27:12.05","182775892","","13","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","67W-RL2-PZH","https://shotid.net/67W-RL2-PZH"
"","No Label","","A_0002C011_250519_142642_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143D","06","2","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","43","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 8/10","11.2 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:27:20.21","15:27:22.16","482435156","","43","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","L9H-NLV-HKA","https://shotid.net/L9H-NLV-HKA"
"","No Label","","A_0002C012_250519_142646_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143D","06","72","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1734","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 8/10","10.8 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:27:24.10","15:28:36.16","17580757328","","1734","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","YDC-WND-HV9","https://shotid.net/YDC-WND-HV9"
"","No Label","","A_0002C013_250519_142830_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","FC","01","4","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","94","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 8/10","15.2 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:29:08.15","15:29:12.13","1143447636","","94","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","L27-RAT-NPR","https://shotid.net/L27-RAT-NPR"
"","No Label","","A_0002C014_250519_152059_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143E","01","86","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2052","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 6/10","5.55 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:21:37.12","16:23:03.00","21356200308","SR001","2052","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","TW5-PBD-3J5","https://shotid.net/TW5-PBD-3J5"
"","No Label","","A_0002C015_250519_152321_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","FC","01","2","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","42","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 7/10","8.73 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:23:59.18","16:24:01.12","482275412","","42","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","38C-9DY-7V7","https://shotid.net/38C-9DY-7V7"
"","No Label","","A_0002C016_250519_152454_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143E","02","51","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1227","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 7/10","8.89 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:25:32.10","16:26:23.13","12710244616","SR001","1227","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","JMD-2RC-5WH","https://shotid.net/JMD-2RC-5WH"
"","No Label","","A_0002C017_250519_153022_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143E","03","56","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1341","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 7/10","8.92 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:31:00.17","16:31:56.14","14068449544","SR001","1341","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","SBU-H5Q-NFF","https://shotid.net/SBU-H5Q-NFF"
"","No Label","","A_0002C018_250519_153554_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143E","04","73","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1759","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 7/10","8.79 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:36:32.00","16:37:45.07","18491998544","SR001","1759","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","NPW-BNS-VPL","https://shotid.net/NPW-BNS-VPL"
"","No Label","","A_0002C019_250519_154114_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143E","05","49","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1183","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 7/10","8.50 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:41:51.23","16:42:41.06","12372455652","SR001","1183","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","ET8-HF2-9Q5","https://shotid.net/ET8-HF2-9Q5"
"X","Exported","Extracted","A_0002C020_250519_154344_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143E","06","65","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1558","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 7/10","9.07 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:44:22.08","16:45:27.06","16374878508","SR001","1558","4.00.00","753","ARRI ALEXA 35","","DA3-5XJ-ZA3","https://shotid.net/DA3-5XJ-ZA3"
"","No Label","","A_0002C021_250519_154532_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143E","07","63","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1506","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 7/10","36.9 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:46:10.09","16:47:13.03","15769874732","","1506","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","WUY-KSS-YGS","https://shotid.net/WUY-KSS-YGS"
"","No Label","","A_0002C022_250519_162127_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143F","01","57","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1374","172.8° @ 24fps","24","COOKE S4 754","27.0 mm","2.8 1/10","23.6 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:22:05.19","17:23:03.01","13339705608","SR001","1374","4.00.00","754","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","GDV-KUE-PTY","https://shotid.net/GDV-KUE-PTY"
"","No Label","","A_0002C023_250519_162501_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143F","02","60","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1448","172.8° @ 24fps","24","COOKE S4 754","27.0 mm","2.8 1/10","28.2 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:25:39.13","17:26:39.21","14069944620","SR001","1448","4.00.00","754","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","V95-FUQ-NJT","https://shotid.net/V95-FUQ-NJT"
"X","Exported","Extracted","A_0002C024_250519_162822_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143F","03","58","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1391","172.8° @ 24fps","24","COOKE S4 754","27.0 mm","2.8 1/10","24.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:29:00.19","17:29:58.18","13548167432","SR001","1391","4.00.00","754","ARRI ALEXA 35","","A7Q-FM9-KGM","https://shotid.net/A7Q-FM9-KGM"
"","No Label","","A_0002C025_250519_163007_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143F","04","23","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","557","172.8° @ 24fps","24","COOKE S4 754","27.0 mm","2.8","3.97 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:30:44.23","17:31:08.04","5540634780","","557","4.00.00","754","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","T4F-3LB-NBB","https://shotid.net/T4F-3LB-NBB"
"","No Label","","A_0002C026_250519_163038_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143F","05","41","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","991","172.8° @ 24fps","24","COOKE S4 754","27.0 mm","2.8","30.2 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:31:16.12","17:31:57.19","9796747492","","991","4.00.00","754","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","RR6-4XM-QQB","https://shotid.net/RR6-4XM-QQB"
"","No Label","","A_0002C027_250519_163125_h1CBB","A_0002_1CBB","A_","20250519","SD001","ENT","301","143F","05","4","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","92","172.8° @ 24fps","24","COOKE S4 754","27.0 mm","2.8","4.41 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:32:03.01","17:32:06.21","969556052","","92","4.00.00","754","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","JHC-TW9-KWM","https://shotid.net/JHC-TW9-KWM"
"","No Label","","B_0001C001_250519_100644_h1CZ7","B_0001_1CZ7","B_","20250519","SD001","ENT","103","FC","01","1","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","25","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2 7/10","6.77 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:07:58.10","11:07:59.11","288690260","","25","4.00.00","755","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","CJD-VRD-GMV","https://shotid.net/CJD-VRD-GMV"
"","No Label","","B_0001C002_250519_101505_h1CZ7","B_0001_1CZ7","B_","20250519","SD001","ENT","103","143A","01","48","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1155","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2.8 1/10","6.19 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:16:18.15","11:17:06.18","11530633444","SR001","1155","4.00.00","755","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","FGT-SGD-5Y5","https://shotid.net/FGT-SGD-5Y5"
"","No Label","","B_0001C003_250519_102432_h1CZ7","B_0001_1CZ7","B_","20250519","SD001","ENT","103","143A","02","57","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1370","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2.8","6.50 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:25:46.10","11:26:43.12","13570294024","SR001","1370","4.00.00","755","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","LDV-WNH-Y56","https://shotid.net/LDV-WNH-Y56"
"X","Exported","Extracted","B_0001C004_250519_102933_h1CZ7","B_0001_1CZ7","B_","20250519","SD001","ENT","103","143A","03","46","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1110","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2.8","5.83 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:30:46.23","11:31:33.05","11003289828","SR001","1110","4.00.00","755","ARRI ALEXA 35","","JG5-MPJ-BKU","https://shotid.net/JG5-MPJ-BKU"
