Flag/Circled,Label,Dynamic Metadata,Name,Reel/Tape,Camera,Shoot Date,Shooting Day,Crew Unit,Episode,Scene,Take,Duration,Look Source Name,Look Name,CDL Nodes,SAT Nodes,Director,Cinematographer,EI/ISO (clip),WB (clip),Tint (clip),Frames,Shutter Angle,Sensor FPS,Lens Model,Focal Length,T-Stop,Focus Distance,Codec,File Type,Resolution,Project FPS,TC Start,TC End,File Size,Soundroll,In/Out Duration,Firmware Version,Lens Serial,Recorder Model,LUT Nodes,ShotID,Shothub Link
"X","Exported","Extracted","B_0003C011_250520_090957_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143H","07","40","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","967","172.8° @ 24fps","24","COOKE S4 752","27.0 mm","2.8 1/10","19.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:11:08.05","10:11:48.12","9958121700","SR002","967","4.00.00","752","ARRI ALEXA 35","","RPQ-AGQ-YW9","https://shotid.net/RPQ-AGQ-YW9"
"","No Label","","B_0003C012_250520_091116_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143H","08","25","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","609","172.8° @ 24fps","24","COOKE S4 752","27.0 mm","2.8 1/10","20.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:12:27.02","10:12:52.11","6480470172","","609","4.00.00","752","ARRI ALEXA 35","","3CM-3UU-NNQ","https://shotid.net/3CM-3UU-NNQ"
"","No Label","","B_0003C013_250520_091211_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143H","10","36","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","875","172.8° @ 24fps","24","COOKE S4 752","27.0 mm","2.8 1/10","18.6 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:13:21.20","10:13:58.07","9124856000","","875","4.00.00","752","ARRI ALEXA 35","","QKZ-AU7-U35","https://shotid.net/QKZ-AU7-U35"
"","No Label","","B_0003C014_250520_100637_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","01","47","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1120","172.8° @ 24fps","24","COOKE S4 754","32.0 mm","2.8 6/10","9.15 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:07:48.09","11:08:35.01","11238170852","SR002","1120","4.00.00","754","ARRI ALEXA 35","","4YN-A8D-KRV","https://shotid.net/4YN-A8D-KRV"
"","No Label","","B_0003C015_250520_100954_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","02","47","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1118","172.8° @ 24fps","24","COOKE S4 754","32.0 mm","2.8 6/10","8.19 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:11:04.22","11:11:51.12","11278639332","SR002","1118","4.00.00","754","ARRI ALEXA 35","","VTN-CWA-H89","https://shotid.net/VTN-CWA-H89"
"","No Label","","B_0003C016_250520_101436_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","03","60","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1430","172.8° @ 24fps","24","COOKE S4 754","32.0 mm","2.8 6/10","7.78 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:15:47.12","11:16:47.02","14279536904","SR002","1430","4.00.00","754","ARRI ALEXA 35","","ASX-LVM-DXG","https://shotid.net/ASX-LVM-DXG"
"","No Label","","B_0003C017_250520_101932_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","04","24","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","567","172.8° @ 24fps","24","COOKE S4 754","32.0 mm","2.8 5/10","5.33 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:20:43.04","11:21:06.19","5731946652","","567","4.00.00","754","ARRI ALEXA 35","","KL4-PWE-5G7","https://shotid.net/KL4-PWE-5G7"
"","No Label","","B_0003C018_250520_102527_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","04","40","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","959","172.8° @ 24fps","24","COOKE S4 752","27.0 mm","2.8 7/10","7.40 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:26:38.15","11:27:18.14","9843560640","SR002","959","4.00.00","752","ARRI ALEXA 35","","DN6-SSM-W2R","https://shotid.net/DN6-SSM-W2R"
"","No Label","","B_0003C019_250520_103340_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","05","88","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2111","172.8° @ 24fps","24","COOKE S4 752","27.0 mm","2.8 6/10","7.77 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:34:50.18","11:36:18.17","21202682228","SR002","2111","4.00.00","752","ARRI ALEXA 35","","SZ5-FYZ-ZH3","https://shotid.net/SZ5-FYZ-ZH3"
"X","Exported","Extracted","B_0003C020_250520_104023_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","07","146","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","3512","172.8° @ 24fps","24","COOKE S4 752","27.0 mm","2.8 5/10","8.47 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:41:34.10","11:44:00.18","35610448460","SR002","3512","4.00.00","752","ARRI ALEXA 35","","E5B-L6T-VZP","https://shotid.net/E5B-L6T-VZP"
"","No Label","","B_0003C021_250520_104251_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","07","9","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","213","172.8° @ 24fps","24","COOKE S4 752","27.0 mm","2.8 4/10","4.77 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:44:02.04","11:44:11.01","2192838740","SR002","213","4.00.00","752","ARRI ALEXA 35","","FWU-E7W-43B","https://shotid.net/FWU-E7W-43B"
"","No Label","","B_0003C022_250520_104332_h1CZ7","B_0003_1CZ7","B_","20250520","SD002","ENT","301","143J","08","52","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1237","172.8° @ 24fps","24","COOKE S4 752","27.0 mm","2.8 4/10","10.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:44:42.18","11:45:34.07","12950835464","","1237","4.00.00","752","ARRI ALEXA 35","","KK2-VD7-BPU","https://shotid.net/KK2-VD7-BPU"
"X","Exported","Extracted","D_0002C001_250520_091220_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143G","01","45","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1081","172.8° @ 24fps","24","COOKE S4 754","27.0 mm","2.8 3/10","24.9 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","09:12:37.12","09:13:22.13","11119505636","SR002","1081","4.00.00","754","ARRI ALEXA 35","","AXG-VQT-BR4","https://shotid.net/AXG-VQT-BR4"
"","No Label","","D_0002C002_250520_091443_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143G","02","31","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","752","172.8° @ 24fps","24","COOKE S4 754","27.0 mm","2.8 3/10","28.2 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","09:15:01.04","09:15:32.12","7732072640","SR002","752","4.00.00","754","ARRI ALEXA 35","","BVA-RT4-3RM","https://shotid.net/BVA-RT4-3RM"
"","No Label","","D_0002C003_250520_092526_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143H","01","49","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1183","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","26.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","09:25:43.20","09:26:33.03","12112920804","SR002","1183","4.00.00","758","ARRI ALEXA 35","","522-Q6S-ANJ","https://shotid.net/522-Q6S-ANJ"
"","No Label","","D_0002C004_250520_092922_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143H","02","17","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","404","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","6.57 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","09:29:39.19","09:29:56.15","4171747448","","404","4.00.00","758","ARRI ALEXA 35","","6PH-S9B-VEV","https://shotid.net/6PH-S9B-VEV"
"","No Label","","D_0002C005_250520_094321_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143H","03","43","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1026","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","3.20 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","09:43:38.11","09:44:21.05","10704797924","SR002","1026","4.00.00","758","ARRI ALEXA 35","","HGL-MBU-CX9","https://shotid.net/HGL-MBU-CX9"
"","No Label","","D_0002C006_250520_095143_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143H","04","36","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","865","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","21.9 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","09:52:01.01","09:52:37.02","9018974400","SR002","865","4.00.00","758","ARRI ALEXA 35","","FWC-BEQ-28J","https://shotid.net/FWC-BEQ-28J"
"","No Label","","D_0002C007_250520_100309_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143H","06","40","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","951","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","28.4 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:03:26.13","10:04:06.04","9783058624","SR002","951","4.00.00","758","ARRI ALEXA 35","","3WN-NHT-TJP","https://shotid.net/3WN-NHT-TJP"
"X","Exported","Extracted","D_0002C008_250520_101048_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143H","07","38","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","901","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","16.1 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:11:05.19","10:11:43.08","9413648576","SR002","901","4.00.00","758","ARRI ALEXA 35","","SUM-RBF-5FQ","https://shotid.net/SUM-RBF-5FQ"
"","No Label","","D_0002C009_250520_101211_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143H","08","51","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1216","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","23.9 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:12:28.20","10:13:19.12","12852879624","","1216","4.00.00","758","ARRI ALEXA 35","","5HA-LMD-T66","https://shotid.net/5HA-LMD-T66"
"","No Label","","D_0002C010_250520_110727_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143J","01","45","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1082","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","6.93 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:07:44.14","11:08:29.16","10910433508","SR002","1082","4.00.00","758","ARRI ALEXA 35","","PF9-ZDU-2FH","https://shotid.net/PF9-ZDU-2FH"
"","No Label","","D_0002C011_250520_111048_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143J","02","45","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1070","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","11.0 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:11:05.04","11:11:49.18","10797043940","SR002","1070","4.00.00","758","ARRI ALEXA 35","","49X-FJZ-KMT","https://shotid.net/49X-FJZ-KMT"
"","No Label","","D_0002C012_250520_111532_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143J","03","53","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1273","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","14.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:15:50.02","11:16:43.03","12896166152","SR002","1273","4.00.00","758","ARRI ALEXA 35","","S43-P7S-3EK","https://shotid.net/S43-P7S-3EK"
"","No Label","","D_0002C013_250520_112619_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143J","04","39","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","943","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 3/10","12.4 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:26:36.22","11:27:16.05","9808310464","SR002","943","4.00.00","758","ARRI ALEXA 35","","M2Z-KEA-BSV","https://shotid.net/M2Z-KEA-BSV"
"","No Label","","D_0002C014_250520_113433_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143J","05","88","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2101","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 5/10","12.0 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:34:50.06","11:36:17.19","21297611124","SR002","2101","4.00.00","758","ARRI ALEXA 35","","KQM-WN2-VJR","https://shotid.net/KQM-WN2-VJR"
"X","Exported","Extracted","D_0002C015_250520_114114_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143J","07","158","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","3790","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 4/10","11.1 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:41:31.19","11:44:09.17","38588637808","SR002","3790","4.00.00","758","ARRI ALEXA 35","","2NE-AL5-VL6","https://shotid.net/2NE-AL5-VL6"
"","No Label","","D_0002C016_250520_114427_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143J","08","52","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1250","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2.8 4/10","13.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:44:44.05","11:45:36.07","14091022600","","1250","4.00.00","758","ARRI ALEXA 35","","VAB-YU7-3VJ","https://shotid.net/VAB-YU7-3VJ"
"X","Exported","Extracted","D_0002C017_250520_122408_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143K","01","90","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2149","172.8° @ 24fps","24","COOKE S4 955","32.0 mm","2.8 1/10","5.22 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:24:25.22","12:25:55.11","21227598196","SR002","2149","4.00.00","955","ARRI ALEXA 35","","NZR-9PL-ZGJ","https://shotid.net/NZR-9PL-ZGJ"
"","No Label","","D_0002C018_250520_122612_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143K","02","34","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","822","172.8° @ 24fps","24","COOKE S4 955","32.0 mm","2.8 1/10","3.55 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:26:29.21","12:27:04.03","8676671680","","822","4.00.00","955","ARRI ALEXA 35","","NRJ-WVX-USX","https://shotid.net/NRJ-WVX-USX"
"","No Label","","D_0002C019_250520_122650_h1EI5","D_0002_1EI5","D_","20250520","SD002","ENT","301","143K","02","5","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","111","172.8° @ 24fps","24","COOKE S4 955","32.0 mm","2.8 1/10","7.93 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:27:07.08","12:27:11.23","1218916436","","111","4.00.00","955","ARRI ALEXA 35","","TAZ-3J9-QDC","https://shotid.net/TAZ-3J9-QDC"
"","No Label","","A_0003C001_250520_160641_h1CBB","A_0003_1CBB","A_","20250520","SD002","ENT","301","129A","01","82","LOG","102_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1961","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 4/10","8.18 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:07:15.15","17:08:37.08","20403126644","SR002","1961","4.00.00","962","ARRI ALEXA 35","","R8Y-XRZ-MNQ","https://shotid.net/R8Y-XRZ-MNQ"
"","No Label","","A_0003C002_250520_160943_h1CBB","A_0003_1CBB","A_","20250520","SD002","ENT","301","129A","02","108","LOG","102_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2601","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 3/10","8.47 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:10:17.13","17:12:05.22","26836767164","SR002","2601","4.00.00","962","ARRI ALEXA 35","","XNN-UR7-UXH","https://shotid.net/XNN-UR7-UXH"
