Flag/Circled,Label,Dynamic Metadata,Name,Reel/Tape,Camera,Shoot Date,Shooting Day,Crew Unit,Episode,Scene,Take,Duration,Look Source Name,Look Name,CDL Nodes,SAT Nodes,Director,Cinematographer,EI/ISO (clip),WB (clip),Tint (clip),Frames,Shutter Angle,Sensor FPS,Lens Model,Focal Length,T-Stop,Focus Distance,Codec,File Type,Resolution,Project FPS,TC Start,TC End,File Size,Soundroll,In/Out Duration,Firmware Version,Lens Serial,Recorder Model,LUT Nodes,ShotID,Shothub Link
"","No Label","","A_0011C006_250527_112743_h1CBB","A_0011_1CBB","A_","20250527","SD006","ENT","301","118B","03","151","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","3618","172.8° @ 24fps","24","COOKE S4 949","65.0 mm","2 8/10","13.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:28:23.18","12:30:54.12","45194912368","SR006","3618","4.00.00","949","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","Z9U-6Q4-BRY","https://shotid.net/Z9U-6Q4-BRY"
"","No Label","","A_0011C007_250527_113054_h1CBB","A_0011_1CBB","A_","20250527","SD006","ENT","301","118B","04","176","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","4217","172.8° @ 24fps","24","COOKE S4 949","65.0 mm","2 8/10","14.1 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:31:35.04","12:34:30.21","52391199416","SR006","4217","4.00.00","949","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","JFK-QCC-YL6","https://shotid.net/JFK-QCC-YL6"
"","No Label","","A_0011C008_250527_113724_h1CBB","A_0011_1CBB","A_","20250527","SD006","ENT","301","118B","05","201","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","4829","172.8° @ 24fps","24","COOKE S4 949","65.0 mm","2 8/10","6.76 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:38:04.12","12:41:25.17","59270599460","SR006","4829","4.00.00","949","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","9D3-TT7-8ZC","https://shotid.net/9D3-TT7-8ZC"
"X","No Label","Extracted","A_0012C001_250527_114214_h1CBB","A_0012_1CBB","A_","20250527","SD006","ENT","301","118B","06","114","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","2741","172.8° @ 24fps","24","COOKE S4 949","65.0 mm","2 8/10","5.70 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:42:54.12","12:44:48.17","32956797408","SR006","2741","4.00.00","949","ARRI ALEXA 35","","H82-QPL-H83","https://shotid.net/H82-QPL-H83"
"X","No Label","Extracted","A_0013C001_250527_120440_h1CBB","A_0013_1CBB","A_","20250527","SD006","ENT","301","118C","01","319","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","7667","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8","5.20 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","13:05:20.21","13:10:40.08","87363286192","SR006","7667","4.00.00","962","ARRI ALEXA 35","","C7N-27V-RCJ","https://shotid.net/C7N-27V-RCJ"
"","No Label","","A_0013C002_250527_121114_h1CBB","A_0013_1CBB","A_","20250527","SD006","ENT","301","","","20","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","481","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8","6.18 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","13:11:54.19","13:12:14.20","5688086684","","481","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","Y57-87Y-MMP","https://shotid.net/Y57-87Y-MMP"
"","No Label","","A_0014C001_250527_150934_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","","","1","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","25","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 1/10","4.01 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:09:57.21","15:09:58.22","341819476","","25","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","MPZ-7J4-2YG","https://shotid.net/MPZ-7J4-2YG"
"","No Label","","A_0014C002_250527_153954_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","118F","01","182","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","4359","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8","3.36 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:40:18.11","15:43:20.02","49931264732","SR006","4359","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","KWF-D42-HBD","https://shotid.net/KWF-D42-HBD"
"","No Label","","A_0014C003_250527_154514_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","118F","02","165","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","3955","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 2/10","3.17 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:45:38.12","15:48:23.07","44907229844","SR006","3955","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","RSQ-CD3-L53","https://shotid.net/RSQ-CD3-L53"
"","No Label","","A_0014C004_250527_154909_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","118F","03","195","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","4686","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 2/10","3.41 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:49:33.13","15:52:48.19","53896454912","SR006","4686","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","MMF-ZDB-EAE","https://shotid.net/MMF-ZDB-EAE"
"X","No Label","Extracted","A_0014C005_250527_155332_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","118F","04","176","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","4229","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 1/10","3.12 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:53:55.22","15:56:52.03","48495862456","SR006","4229","4.00.00","962","ARRI ALEXA 35","","YKD-88B-G5V","https://shotid.net/YKD-88B-G5V"
"","No Label","","A_0014C006_250527_155702_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","","","35","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","842","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 3/10","11.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:57:25.17","15:58:00.19","9277206720","","842","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","HD8-3LJ-QGR","https://shotid.net/HD8-3LJ-QGR"
"","No Label","","A_0014C007_250527_160323_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","118G","01","109","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","2624","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 2/10","7.21 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:03:47.06","16:05:36.14","29856350652","SR006","2624","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","8VT-XYC-C2V","https://shotid.net/8VT-XYC-C2V"
"","No Label","","A_0014C008_250527_160639_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","118G","02","112","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","2687","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 3/10","7.73 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:07:03.05","16:08:55.04","30745874912","SR006","2687","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","UZK-NTH-YGK","https://shotid.net/UZK-NTH-YGK"
"X","No Label","Extracted","A_0014C009_250527_160933_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","118G","03","107","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","2570","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 3/10","7.88 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:09:57.12","16:11:44.14","29538939324","SR006","2570","4.00.00","753","ARRI ALEXA 35","","VMH-F9X-US4","https://shotid.net/VMH-F9X-US4"
"","No Label","","A_0014C010_250527_163948_h1EI5","A_0014_1EI5","A_","20250527","SD006","ENT","301","118H","01","224","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","5377","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 1/10","4.24 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:40:12.11","16:43:56.12","58460410732","SR006","5377","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","ZX9-5SE-AK4","https://shotid.net/ZX9-5SE-AK4"
"","No Label","","A_0015C001_250527_164708_h1EI5","A_0015_1EI5","A_","20250527","SD006","ENT","301","118H","02","242","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","5811","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 1/10","4.33 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:47:32.04","16:51:34.07","66005611444","SR006","5811","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","CRP-52E-RPE","https://shotid.net/CRP-52E-RPE"
"","No Label","","A_0015C002_250527_165306_h1EI5","A_0015_1EI5","A_","20250527","SD006","ENT","301","118H","03","251","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","6015","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 3/10","4.08 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:53:30.09","16:57:41.00","66848621528","SR006","6015","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","FMS-TWL-75P","https://shotid.net/FMS-TWL-75P"
"","No Label","","A_0015C003_250527_165933_h1EI5","A_0015_1EI5","A_","20250527","SD006","ENT","301","118H","04","145","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","3482","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 3/10","3.69 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:59:57.18","17:02:22.20","38036030028","SR006","3482","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","KGW-QVX-L9J","https://shotid.net/KGW-QVX-L9J"
"","No Label","","A_0015C004_250527_170204_h1EI5","A_0015_1EI5","A_","20250527","SD006","ENT","301","118H","04","40","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","967","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 3/10","8.44 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:02:27.21","17:03:08.04","10693005540","SR006","967","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","XV4-J58-VNB","https://shotid.net/XV4-J58-VNB"
"X","No Label","Extracted","A_0015C005_250527_170456_h1EI5","A_0015_1EI5","A_","20250527","SD006","ENT","301","118H","06","156","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","3740","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2.8 3/10","3.63 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:05:20.04","17:07:56.00","41090007664","SR006","3740","4.00.00","962","ARRI ALEXA 35","","DW9-59U-5FL","https://shotid.net/DW9-59U-5FL"
"X","No Label","Extracted","A_0015C006_250527_172222_h1EI5","A_0015_1EI5","A_","20250527","SD006","ENT","301","118J","01","105","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","2509","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 1/10","3.67 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:22:46.11","17:24:31.00","29807333820","SR006","2509","4.00.00","911","ARRI ALEXA 35","","NME-DU3-4PG","https://shotid.net/NME-DU3-4PG"
"","No Label","Extracted","A_0015C007_250527_172412_h1EI5","A_0015_1EI5","A_","20250527","SD006","ENT","301","118J","01","21","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","512","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8 1/10","2.94 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:24:36.04","17:24:57.12","6143103132","SR006","512","4.00.00","911","ARRI ALEXA 35","","Z9J-ZYU-WTX","https://shotid.net/Z9J-ZYU-WTX"
"","No Label","","B_0009C001_250527_091108_h1CZ7","B_0009_1CZ7","B_","20250527","SD006","ENT","301","118","01","268","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","6423","172.8° @ 24fps","24","COOKE S4 918","25.0 mm","2 9/10","9.30 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:12:30.19","10:16:58.10","76139787260","SR006","6423","4.00.00","918","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","ZYM-Q7T-PMC","https://shotid.net/ZYM-Q7T-PMC"
"","No Label","","B_0009C002_250527_092538_h1CZ7","B_0009_1CZ7","B_","20250527","SD006","ENT","301","118","02","286","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","6873","172.8° @ 24fps","24","COOKE S4 918","25.0 mm","2.8","9.43 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:27:00.11","10:31:46.20","80357409860","SR006","6873","4.00.00","918","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","ZAP-TQ3-ZN4","https://shotid.net/ZAP-TQ3-ZN4"
"X","No Label","Extracted","B_0009C003_250527_093432_h1CZ7","B_0009_1CZ7","B_","20250527","SD006","ENT","301","118","03","282","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","6767","172.8° @ 24fps","24","COOKE S4 918","25.0 mm","2.8","9.28 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:35:53.22","10:40:35.21","79042626628","SR006","6767","4.00.00","918","ARRI ALEXA 35","","UYA-MMC-QVA","https://shotid.net/UYA-MMC-QVA"
"","No Label","Extracted","B_0009C004_250527_093947_h1CZ7","B_0009_1CZ7","B_","20250527","SD006","ENT","301","118","03","45","LOG","106_C","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","1088","172.8° @ 24fps","24","COOKE S4 918","25.0 mm","2.8","22.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","10:41:09.11","10:41:54.19","13064237284","SR006","1088","4.00.00","918","ARRI ALEXA 35","","XLF-68G-XCS","https://shotid.net/XLF-68G-XCS"
"","No Label","","B_0010C001_250527_125829_h1CZ7","B_0010_1CZ7","B_","20250527","SD006","ENT","301","118D","01","74","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","1781","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8","2.74 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","13:59:52.00","14:01:06.05","20721754448","SR006","1781","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","YVC-2VB-RFR","https://shotid.net/YVC-2VB-RFR"
"","No Label","","B_0010C002_250527_130149_h1CZ7","B_0010_1CZ7","B_","20250527","SD006","ENT","301","118D","02","61","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","1473","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8","2.72 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","14:03:12.03","14:04:13.12","17022255404","SR006","1473","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","7LK-A92-YY2","https://shotid.net/7LK-A92-YY2"
"","No Label","","B_0010C003_250527_130439_h1CZ7","B_0010_1CZ7","B_","20250527","SD006","ENT","301","118D","03","60","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","1429","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8","2.73 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","14:06:01.13","14:07:01.02","16663843080","SR006","1429","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","NS9-TWS-F9K","https://shotid.net/NS9-TWS-F9K"
"","No Label","","B_0010C004_250527_130708_h1CZ7","B_0010_1CZ7","B_","20250527","SD006","ENT","301","118D","04","160","106_C","106_C","(1.0624 1.0654 1.0725) (-0.0205 -0.0235 -0.0305) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","4600 K","0","3843","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2.8","2.64 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","14:08:30.18","14:11:10.21","44242547348","SR006","3843","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","HAC-XN5-DVV","https://shotid.net/HAC-XN5-DVV"
